,True ID,Id,industry,name,market_cap,stock,country,founded_year,ceo,web_page
336,46,148008,"['Biotech', 'Software', 'Tech']",23andMe,$1.37 B,ME,USA,,,
337,46,158357,,23andMe,$1.10 B,ME,USA,,,
338,46,171213,,23andMe,$1.10 B,ME,,,,https://companiesmarketcap.com/23-and-me/marketcap/
339,46,180628,,23andMe,$1.17 B,,usa,,,
340,47,6792,Smartphones,2U (company),,,,2008; 14 years ago (2008),,
341,47,24788,"['Consumer Defensive', 'Software and IT', 'Technology', 'Software Products', 'Education']",2U,,,USA,,Not found,
342,47,33485,,2U,$0.52 B,,USA,,,
343,47,50319,"['Consumer Defensive', 'Software and IT', 'Technology', 'Software Products', 'Education']",2u,,,USA,,,https://2u.com/
344,47,67249,,2U,,,USA,,,
345,47,67250,,2U,2.763 Billion USD,,USA,,,
346,47,74217,,2u,$0.52 B,,USA,,,
347,47,90614,"['Consumer Defensive', 'Software and IT', 'Technology']",2U,,,,,,
348,47,97600,,2U,,,USA,,,
349,47,143466,,2U,$0.61 B,TWOU,USA,,,
350,47,150034,"['Education', 'Tech']",2U,$0.54 B,TWOU,USA,,,
351,47,159100,,2U,$0.58 B,TWOU,USA,,,
352,47,175129,,2U,$0.66 B,TWOU,,,,https://companiesmarketcap.com/2u/marketcap/
353,47,183452,,2U,$0.59 B,,usa,,,
354,48,108761,,ADLER PLASTIC SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/adler-plastic-spa.itd73hcho.html
355,48,161293,Manufacturing,Adler Plastic Spa,,,,,,
356,49,107754,,BONFIGLIOLI RIDUTTORI SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/bonfiglioli-riduttori-spa.itd8zz7v3.html
357,49,161591,Manufacturing,Bonfiglioli Riduttori Spa,,,,,,
358,50,108125,,BTICINO SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/bticino-spa.itd7ckrag.html
359,50,161416,Manufacturing,Bticino Spa,,,,,,
360,51,108278,,COGNE ACCIAI SPECIALI SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/cogne-acciai-speciali-spa.itd7cbn2f.html
361,51,161576,Manufacturing,Cogne Acciai Speciali Spa,,,,,,
362,52,107257,,DOLOMITI ENERGIA TRADING SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/dolomiti-energia-trading-spa.itdau93s9.html
363,52,110136,,DOLOMITI ENERGIA TRADING SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/dolomiti-energia-trading-spa.itdau93s9.html
364,52,161205,"Transportation, Communications, Electric, Gas, and Sanitary Services",Dolomiti Energia Trading Spa,,,,,,
365,53,108092,,FATER SPA,,ACE,ITALY,,,https://www.info-clipper.com/en/company/italy/fater-spa.itd75l735.html
366,53,161276,Manufacturing,Fater Spa,,,,,,
367,54,107292,,FERCAM SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/fercam-spa.itd739tzb.html
368,54,110172,,FERCAM SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/fercam-spa.itd739tzb.html
369,54,161556,"Transportation, Communications, Electric, Gas, and Sanitary Services",Fercam Spa,,,,,,
370,55,108779,,IPER MONTEBELLO SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/iper-montebello-spa.itd73ntwl.html
371,55,161214,Retail Trade,Iper Montebello Spa,,,,,,
372,56,108581,,MEDIAMARKET SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/mediamarket-spa.itd79rs0q.html
373,56,161153,Retail Trade,Mediamarket Spa,,,,,,
374,57,107721,,SANPELLEGRINO SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/sanpellegrino-spa.itd72xtzs.html
375,57,161409,Services,Sanpellegrino Spa,,,,,,
376,58,108398,,TRENITALIA SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/trenitalia-spa.itd7301y4.html
377,58,161058,"Transportation, Communications, Electric, Gas, and Sanitary Services",Trenitalia Spa,,,,,,
378,59,108425,,YAMA SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/yama-spa.itd79x5ix.html
379,59,161594,"Finance, Insurance, and Real Estate",Yama Spa,,,,,,
380,60,104529,Transport,3 V Cargo,,,Germany,,,
381,11111160,164360,Mobile Service Provider,3,,,,,,
382,61,26462,"['Financial Services', 'Asset Management']",DIGITAL 9 INFRASTRUCTURE PLC,,,UK,,Not found,
383,61,26894,"['Financial Services', 'Investments']",DIGITAL 9 INFRASTRUCTURE PLC,,,Jersey,,Not found,
384,61,70153,,DIGITAL 9 INFRASTRUCTURE PLC,,,UK,,,
385,61,70154,,DIGITAL 9 INFRASTRUCTURE PLC,0.757 Billion USD,,UK,,,
386,61,70915,,DIGITAL 9 INFRASTRUCTURE PLC,,,Jersey,,,
387,61,70916,,DIGITAL 9 INFRASTRUCTURE PLC,,,Jersey,,,
388,61,91867,"['Financial Services', 'Asset Management']",DIGITAL 9 INFRASTRUCTURE PLC,,,,,,
389,61,92189,"['Financial Services', 'Investments']",DIGITAL 9 INFRASTRUCTURE PLC,,,,,,
390,61,123601,,Digital 9 Infrastructure PLC,£807.7 Million,,,,Not found,
391,61,186894,Asset Management,Digital 9 Infrastructure PLC,$1.06 B,,United Kingdom,,,
392,62,30982,,360 DigiTech,$3.58 B,,China,,,
393,62,78149,,360 Digitech,$3.58 B,,China,,,
394,62,95072,,360 DigiTech,,,China,,,
395,62,111440,,"360 DigiTech, Inc.",$2.74 Billion,,,,Mr. Haisheng  Wu,
396,62,141482,,360 DigiTech,$2.87 B,QFIN,China,,,
397,62,147830,"['Financialservices', 'Tech']",360 DigiTech,$2.63 B,QFIN,China,,,
398,62,156698,,360 DigiTech,$3.65 B,QFIN,China,,,
399,62,172160,,360 DigiTech,$3.65 B,QFIN,,,,https://companiesmarketcap.com/360-digitech/marketcap/
400,62,177122,,360 DigiTech,$3.51 B,,china,,,
401,63,2514,Technology and Communications,360 Security Technology Inc,$7.3B,,China,,,www.360.cn
402,63,16915,"['Technology', 'Software and IT', 'Network Hardware and Software', 'Software Products', 'Software and IT Infrastructure']",360 SECURITY TECHNOLOGY,,,China,,Not found,
403,63,54185,,360 SECURITY TECHNOLOGY,,,China,,,
404,63,54186,,360 SECURITY TECHNOLOGY,12.947 Billion USD,,China,,,
405,63,54187,"['Technology', 'Software and IT', 'Network Hardware and Software']",360 SECURITY TECHNOLOGY,,,,,,
406,64,15411,"['Financial Services', 'Insurance', 'Asset Management', 'Wealth Management']",BAJAJ FINANCE,,,India,,Sanjiv Bajaj,
407,64,28442,,Bajaj Finance,$43.66 B,,India,,,
408,64,40419,,BAJAJ FINANCE,61.95 Billion USD,,India,2007.0,Sanjiv Bajaj,
409,64,40420,,BAJAJ FINANCE,63.560 Billion USD,,India,,,
410,64,40421,"['Financial Services', 'Insurance', 'Asset Management']",BAJAJ FINANCE,,,,,Sanjiv Bajaj,
411,64,42567,"['Financial Services', 'Insurance', 'Asset Management', 'Wealth Management']",Bajaj Finance,,,India,,Sanjiv Bajaj,https://www.bajajfinserv.in/
412,64,72791,,Bajaj Finance,$49.64 B,,India,,,
413,64,92649,,Bajaj Finance,,,India,,,
414,64,126445,NBFC,Bajaj Finance,,,,1987 (36 yrs old),,
415,64,138630,,Bajaj Finance,$48.84 B,BAJFINANCE.NS,India,,,
416,64,153707,['Financialservices'],Bajaj Finance,$48.36 B,BAJFINANCE.NS,India,,,
417,64,154271,,Bajaj Finance,$44.78 B,BAJFINANCE.NS,India,,,
418,64,172424,,Bajaj Finance,$44.78 B,BAJFINANCE.NS,,,,https://companiesmarketcap.com/bajaj-finance/marketcap/
419,64,178846,,Bajaj Finance,$44.69 B,,india,,,
420,65,24576,['Financial Services'],IIFL FINANCE,,,India,,Not found,
421,65,31676,,IIFL Finance,$2.29 B,,India,,,
422,65,50136,Financial Services,Iifl Finance,,,India,,,https://www.iifl.com/
423,65,66897,,IIFL FINANCE,,,India,,,
424,65,66898,,IIFL FINANCE,1.474 Billion USD,,India,,,
425,65,73927,,Iifl Finance,$2.29 B,,India,,,
426,65,90469,['Financial Services'],IIFL FINANCE,,,,,,
427,65,95883,,IIFL Finance,,,India,,,
428,65,141864,,IIFL Finance,$2.23 B,IIFL.NS,India,,,
429,65,151444,['Financialservices'],IIFL Finance,$2.22 B,IIFL.NS,India,,,
430,65,157459,,IIFL Finance,$2.20 B,IIFL.NS,India,,,
431,65,172430,,IIFL Finance,$2.20 B,IIFL.NS,,,,https://companiesmarketcap.com/iifl-finance/marketcap/
432,65,181137,,IIFL Finance,$2.37 B,,india,,,
433,66,18021,"['Technology', 'Software and IT', 'Engineering Services']",L&T TECHNOLOGY SERVICES,,,India,,Not found,
434,66,27834,"['Engineering', 'Consulting']",L&T Technology Services,,,,['14 June 2012'],,"['www', '.ltts', '.com']"
435,66,56142,,L&T TECHNOLOGY SERVICES,,,India,,,
436,66,56143,,L&T TECHNOLOGY SERVICES,5.732 Billion USD,,India,,,
437,66,85631,"['Technology', 'Software and IT', 'Engineering Services']",L&T TECHNOLOGY SERVICES,,,,,,
438,66,126563,IT Services & Consulting,L&T Technology Services,,,,2012 (11 yrs old),,
439,67,38768,Information Technology & Services,L&T Technology Services Careers,,,,2009,,www.ltts.com
440,67,44569,"['Technology', 'Software and IT', 'Engineering Services']",L&t Technology Services,,,India,,,https://www.lnttechservices.com/
441,68,23428,['Financial Services'],MANAPPURAM FINANCE,,,India,,Not found,
442,68,49133,Financial Services,Manappuram Finance,,,India,,,https://www.manappuram.com/
443,68,64911,,MANAPPURAM FINANCE,,,India,,,
444,68,64912,,MANAPPURAM FINANCE,1.946 Billion USD,,India,,,
445,68,89619,['Financial Services'],MANAPPURAM FINANCE,,,,,,
446,68,126501,NBFC,Manappuram Finance,,,,1949 (74 yrs old),,
447,69,20748,"['Financial Services', 'Insurance']",SUNDARAM FINANCE,,,India,,Not found,
448,69,34176,,Sundaram Finance,$0.24 B,,India,,,
449,69,46810,"['Financial Services', 'Insurance']",Sundaram Finance,,,India,,,https://www.sundaramfinance.in/
450,69,60407,,SUNDARAM FINANCE,,,India,,,
451,69,60408,,SUNDARAM FINANCE,4.006 Billion USD,,India,,,
452,69,75477,,Sundaram Finance,$0.24 B,,India,,,
453,69,87600,"['Financial Services', 'Insurance']",SUNDARAM FINANCE,,,,,,
454,69,98221,,Sundaram Finance,,,India,,,
455,69,127243,NBFC,Sundaram Finance,,,,1954 (69 yrs old),,
456,69,144186,,Sundaram Finance,$0.27 B,SUNDARMHLD.NS,India,,,
457,69,149557,['Financialservices'],Sundaram Finance,$0.26 B,SUNDARMHLD.NS,India,,,
458,69,159825,,Sundaram Finance,$0.24 B,SUNDARMHLD.NS,India,,,
459,69,172883,,Sundaram Finance,$0.24 B,SUNDARMHLD.NS,,,,https://companiesmarketcap.com/sundaram-finance/marketcap/
460,69,182871,,Sundaram Finance,$0.24 B,,india,,,
461,70,9228,,t&d holdings,,,japan,,,
462,70,11347,Insurance,T&D Holdings,,,Japan,,Kenji Nakagome,
463,70,11348,,T&D Holdings,,,,,,
464,70,11349,,T&D Holdings,$7.85 B,,Japan,,,
465,70,14474,,T&D Holdings,,,,,,
466,70,18018,"['Financial Services', 'Insurance']",T&D HOLDINGS,,,Japan,,Not found,
467,70,18019,,T&D HOLDINGS,,,Japan,,,
468,70,18020,,T&D HOLDINGS,7.312 Billion USD,,Japan,,,
469,70,29724,,T&D Holdings,$8.66 B,,Japan,,,
470,70,85627,"['Financial Services', 'Insurance']",T&D HOLDINGS,,,,,,
471,70,93948,,T&D Holdings,,,Japan,,,
472,70,140223,,T&D Holdings,$6.71 B,8795.T,Japan,,,
473,70,147393,['Insurance'],T&D Holdings,$6.37 B,8795.T,Japan,,,
474,70,155496,,T&D Holdings,$8.60 B,8795.T,Japan,,,
475,70,178570,,T&D Holdings,$8.52 B,,japan,,,
476,70,190068,Insurance,T&D Holdings,,,"Tokyo, Japan",2004.0,,
477,71,107999,,ENGINEERING - INGEGNERIA INFORMATICA SPA,,,ITALY,,,https://www.info-clipper.com/en/company/italy/engineering-ingegneria-informatica-spa.itd7485np.html
478,71,161252,Services,Engineering - Ingegneria Informatica Spa,,,,,,
479,72,17948,"['Software and IT', 'Technology', 'Software Products']",INFORMATICA INC.,,,USA,,Not found,
480,72,30545,,Informatica,$4.79 B,,USA,,,
481,72,56045,,INFORMATICA INC.,,,USA,,,
482,72,56046,,INFORMATICA INC.,,,USA,,,
483,72,85579,"['Software and IT', 'Technology', 'Software Products']",INFORMATICA INC.,,,,,,
484,72,94811,,Informatica,,,USA,,,
485,72,140718,,Informatica,$4.79 B,INFA,USA,,,
486,72,147577,"['Software', 'Tech']",Informatica,$4.49 B,INFA,USA,,,
487,72,156346,,Informatica,$4.65 B,INFA,USA,,,
488,72,174964,,Informatica,$4.94 B,INFA,,,,https://companiesmarketcap.com/informatica/marketcap/
489,72,176975,,Informatica,$4.72 B,,usa,,,
490,73,0,E-commerce,Winelivery S.r.l.,,,,,,
491,73,100690,Ecommerce,Winelivery,,,Italy,,,
492,73,136301,Ecommerce,Winelivery,,,Italy,2015,,
493,73,136302,Ecommerce,Winelivery,,,Italy,2015,,
494,74,22091,"['Technology', 'Software and IT', 'Software Products', 'Computers Hardware']",3D SYSTEMS CORPORATION,,,USA,,Not found,
495,74,32505,,3D Systems,$1.23 B,,USA,,,
496,74,62544,,3D SYSTEMS CORPORATION,,,USA,,,
497,74,62545,,3D SYSTEMS CORPORATION,3.812 Billion USD,,USA,,,
498,74,76877,,3d Systems,$1.23 B,,USA,,,
499,74,88591,"['Technology', 'Software and IT', 'Software Products']",3D SYSTEMS CORPORATION,,,,,,
500,74,96761,,3D Systems,,,USA,,,
501,74,142680,,3D Systems,$1.19 B,DDD,USA,,,
502,74,150800,"['3DPrinting', 'Tech', 'Software']",3D Systems,$1.20 B,DDD,USA,,,
503,74,158265,,3D Systems,$1.19 B,DDD,USA,,,
504,74,169356,,3D Systems,$1.19 B,DDD,,,,https://companiesmarketcap.com/3d-systems/marketcap/
505,74,180548,,3D Systems,$1.27 B,,usa,,,
506,75,74774,,Sphere 3d,$30.79 M,,Canada,,,
507,75,99206,,Sphere 3D,,,Canada,,,
508,75,116508,,Sphere 3D Corp.,$139.3 Million,,,,Mr. Peter  Tassiopoulos,
509,75,145141,,Sphere 3D,$24.97 M,ANY,Canada,,,
510,75,148530,"['Software', 'Tech']",Sphere 3D,$18.18 M,ANY,Canada,,,
511,75,160695,,Sphere 3D,$29.15 M,ANY,Canada,,,
512,75,171494,,Sphere 3D,$29.15 M,ANY,,,,https://companiesmarketcap.com/sphere-3d/marketcap/
513,75,181613,,Sphere 3D,$28.91 M,,canada,,,
514,76,4803,Technology and Communications,ams AG,$2.7B,,Austria,,,www.ams.com
515,76,19698,"['Technology', 'Semiconductors', 'Technology Hardware and Instruments', 'Sensors']",AMS AG,,,Austria,,Not found,
516,76,31567,,ams AG,$2.47 B,,,,,
517,76,34414,Technology,ams AG,,,,1981,,
518,76,45906,"['Technology', 'Semiconductors', 'Technology Hardware and Instruments', 'Sensors']",Ams Ag,,,Austria,,,https://ams.com/
519,76,58646,,AMS AG,,,Austria,,,
520,76,58647,,AMS AG,5.333 Billion USD,,Austria,,,
521,76,73920,,Ams Ag,$2.47 B,,,,,
522,76,86796,"['Technology', 'Semiconductors', 'Technology Hardware and Instruments']",AMS AG,,,,,,
523,76,95818,,ams AG,,,Austria,,,
524,76,142005,,ams AG,$2.00 B,DQW1.F,Austria,,,
525,76,151266,['Electronics'],ams AG,$1.86 B,DQW1.F,Austria,,,
526,76,157283,,ams AG,$2.49 B,DQW1.F,Austria,,,
527,76,176777,,ams AG,$2.61 B,,None,,,
528,76,186460,Technology,ams AG,,,Premstätten,1981,,
529,77,5126,Industrial Goods and Machinery,Andritz AG,$6.2B,,Austria,,,www.andritz.com
530,77,6834,Industrial processing,Andritz AG,,,,1852; 170 years ago (1852),,
531,77,19332,"['Industries', 'Industrial Automation', 'Industry Machinery', 'Machinery Manufacturing']",ANDRITZ AG,,,Austria,,Not found,
532,77,45608,"['Industries', 'Industrial Automation', 'Industry Machinery', 'Machinery Manufacturing']",Andritz Ag,,,Austria,,,https://www.andritz.com/
533,77,58072,,ANDRITZ AG,,,Austria,,,
534,77,58073,,ANDRITZ AG,5.638 Billion USD,,Austria,,,
535,77,86526,"['Industries', 'Industrial Automation', 'Industry Machinery']",ANDRITZ AG,,,,,,
536,78,6603,Automotive,Audi AG,,,Germany,,,www.audi.com
537,78,15226,"['Consumer Cyclical', 'Automobile', 'Cars', 'Passenger Vehicles']",AUDI AG,,,Germany,,Markus Duesmann,
538,78,40067,,AUDI AG,82.15 Billion USD,,Germany,1909.0,Markus Duesmann,
539,78,40068,,AUDI AG,82.150 Billion USD,,Germany,,,
540,78,40069,"['Consumer Cyclical', 'Automobile', 'Cars']",AUDI AG,,,,,Markus Duesmann,
541,79,33340,,Absolute Software,$0.59 B,,Canada,,,
542,79,76179,,Absolute Software,$0.59 B,,Canada,,,
543,79,97457,,Absolute Software,,,Canada,,,
544,79,115997,,Absolute Software Corporation,C$515.6 Million,,,,Ms. Christy  Wyatt,
545,79,143627,,Absolute Software,$0.52 B,ABST,Canada,,,
546,79,149968,"['Software', 'Tech']",Absolute Software,$0.49 B,ABST,Canada,,,
547,79,159098,,Absolute Software,$0.58 B,ABST,Canada,,,
548,79,171514,,Absolute Software,$0.58 B,ABST,,,,https://companiesmarketcap.com/absolute-software/marketcap/
549,79,183476,,Absolute Software,$0.60 B,,canada,,,
550,80,4879,Technology and Communications,Bechtle AG,$5.1B,,Germany,,,www.bechtle.com
551,80,17926,"['Technology', 'Software and IT', 'Software Products']",BECHTLE AG,,,Germany,,Not found,
552,80,44488,"['Technology', 'Software and IT', 'Software Products']",Bechtle Ag,,,Germany,,,https://www.bechtle.com/
553,80,56007,,BECHTLE AG,,,Germany,,,
554,80,56008,,BECHTLE AG,9.147 Billion USD,,Germany,,,
555,80,85561,"['Technology', 'Software and IT', 'Software Products']",BECHTLE AG,,,,,,
556,80,113948,,Bechtle AG,€2.13 Billion,,,,Dr. Thomas  Olemotz,
557,80,146397,Technology,Bechtle AG,,,,1983,,www.bechtle.com
558,81,1528,Industrial Goods and Machinery,Bystronic AG,$1.4B,,Switzerland,,,www.bystronic.com
559,81,21443,"['Industries', 'Industry Machinery']",BYSTRONIC AG,,,Switzerland,,Not found,
560,81,32212,,Bystronic AG,$1.53 B,,Switzerland,,,
561,81,47416,"['Industries', 'Industry Machinery']",Bystronic Ag,,,Switzerland,,,https://www.bystronic.com/
562,81,61503,,BYSTRONIC AG,,,Switzerland,,,
563,81,61504,,BYSTRONIC AG,2.926 Billion USD,,Switzerland,,,
564,81,77121,,Bystronic Ag,$1.53 B,,Switzerland,,,
565,81,88137,"['Industries', 'Industry Machinery']",BYSTRONIC AG,,,,,,
566,81,96304,,Bystronic AG,,,Switzerland,,,
567,81,114576,,Bystronic AG,CHF1.95 Billion,,,,Not found,
568,81,142454,,Bystronic AG,$1.43 B,BYS.SW,Switzerland,,,
569,81,147995,"['Manufacturing', 'Machinerymanufacturing']",Bystronic AG,$1.47 B,BYS.SW,Switzerland,,,
570,81,157841,,Bystronic AG,$1.64 B,BYS.SW,Switzerland,,,
571,81,180804,,Bystronic AG,$1.54 B,,switzerland,,,
572,82,6269,Retailing,Ceconomy AG,$1.1B,,Germany,,,www.ceconomy.de
573,82,24077,"['Consumer Cyclical', 'Retail']",CECONOMY AG,,,Germany,,Not found,
574,82,24078,"['Consumer Cyclical', 'Retail']",CECONOMY AG,,,,,,
575,82,27044,['Retail'],Ceconomy AG,,,,"['2017', ' (original group was founded_year in 1996)']",,[' ']
576,82,66030,,CECONOMY AG,,,Germany,,,
577,82,66031,,CECONOMY AG,1.710 Billion USD,,Germany,,,
578,82,113937,,CECONOMY AG,€1.69 Billion,,,,Dr. Karsten  Wildberger MBA,
579,83,34121,,Cognyte Software,$0.25 B,,Israel,,,
580,83,52559,"['Technology', 'Software and IT Infrastructure']",Cognyte Software Ltd.,,,Israel,,,https://www.cognyte.com/
581,83,75531,,Cognyte Software,$0.25 B,,Israel,,,
582,83,98259,,Cognyte Software,,,Israel,,,
583,83,111913,,Cognyte Software Ltd.,₪19.7 Million,,,,Not found,
584,83,144461,,Cognyte Software,$0.18 B,CGNT,Israel,,,
585,83,149308,"['Software', 'Tech']",Cognyte Software,$0.17 B,CGNT,Israel,,,
586,83,159785,,Cognyte Software,$0.25 B,CGNT,Israel,,,
587,83,183135,,Cognyte Software,$0.26 B,,israel,,,
588,84,4263,Industrial Goods and Machinery,Durr AG,$2.7B,,Germany,,,www.durr.com
589,84,35441,Industrials,Dürr AG,,,,1895,,
590,85,101550,Technology,ELMO Software,,,Australia,,,
591,85,101844,Technology,ELMO SOFTWARE,,,Australia,,,
592,85,122396,,Elmo Software Limited,A$382.8 Million,,,,Mr. Danny Isaac Lessem,
593,86,2806,Automotive,ElringKlinger AG,$545.3M,,Germany,,,www.elringklinger.de
594,86,71856,,ELRINGKLINGER AG,,,Germany,,,
595,86,71857,,ELRINGKLINGER AG,1.038 Billion USD,,Germany,,,
596,86,112263,,ElringKlinger AG,€531.2 Million,,,,Dr. Stefan  Wolf,
597,86,133806,,ElringKlinger AG,,,,1879 (144 yrs old),,
598,87,52631,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']",Elringklinger Ag,,,Germany,,,https://www.elringklinger.de/en
599,87,146479,Automotive,Elringklinger AG,,,,1879,,www.elringklinger.de
600,88,3663,Technology and Communications,freenet AG,$2.9B,,Germany,,,www.freenet-group.de
601,88,20846,"['Communication Services', 'Mobile Services', 'Television Services', 'Media', 'Telecom']",FREENET AG,,,Germany,,Not found,
602,88,60589,,FREENET AG,,,Germany,,,
603,88,60590,,FREENET AG,3.109 Billion USD,,Germany,,,
604,88,87685,"['Communication Services', 'Mobile Services', 'Television Services']",FREENET AG,,,,,,
605,89,112227,,FRoSTA AG,€506.6 Million,,,,Mr. Felix  Ahlers,
606,89,146831,Foods and Beverages,Frosta AG,,,,1961,,www.frosta-ag.com
607,90,19768,['Agriculture Related'],INDIGO AG,,,USA,,Not found,
608,90,37760,Artificial intelligence,Indigo Ag,,,United States,,,
609,90,45955,Agriculture Related,Indigo Ag,,,USA,,,https://www.indigoag.com/
610,90,58746,,INDIGO AG,,,USA,,,
611,90,58747,,INDIGO AG,"3,527",,USA,,,
612,90,86844,['Agriculture Related'],INDIGO AG,,,,,,
613,90,100416,Artificial intelligence,Indigo Ag,,,United States,2012,,
614,91,4308,Industrial Goods and Machinery,Krones AG,$3.6B,,Germany,,,www.krones.com
615,91,20911,"['Industries', 'Industry Machinery', 'Packaging', 'Packaging Machines']",KRONES AG,,,Germany,,Not found,
616,91,20912,"['Industries', 'Industry Machinery', 'Packaging']",KRONES AG,,,,,,
617,91,60694,,KRONES AG,,,Germany,,,
618,91,60695,,KRONES AG,3.234 Billion USD,,Germany,,,
619,91,113960,,Krones AG,€2.37 Billion,,,,Mr. Christoph  Klenk,
620,91,146403,Industrial Manufacturing,Krones AG,,,,1951,,www.krones.com
621,92,33070,,LiveChat Software,$0.77 B,,Poland,,,
622,92,36867,Technology,Livechat Software,,,,2002,,
623,92,76398,,Livechat Software,$0.77 B,,Poland,,,
624,92,97313,,LiveChat Software,,,Poland,,,
625,92,120942,,LiveChat Software SA,€591.0 Million,,,,Mr. Mariusz  Cieply,
626,92,143416,,LiveChat Software,$0.64 B,LVC.WA,Poland,,,
627,92,150176,"['Software', 'Tech']",LiveChat Software,$0.62 B,LVC.WA,Poland,,,
628,92,158832,,LiveChat Software,$0.73 B,LVC.WA,Poland,,,
629,92,180008,,LiveChat Software,$0.76 B,,poland,,,
630,92,184526,Technology,Livechat Software,,,Wrocław,2002,,
631,93,26913,"['Technology', 'Software and IT', 'Software Products']",MAGIC SOFTWARE ENTERPRISES,,,Israel,,Not found,
632,93,33080,,Magic Software,$0.77 B,,Israel,,,
633,93,70933,,MAGIC SOFTWARE ENTERPRISES,,,Israel,,,
634,93,70934,,MAGIC SOFTWARE ENTERPRISES,1.002 Billion USD,,Israel,,,
635,93,74154,,Magic Software,$0.77 B,,Israel,,,
636,93,92197,"['Technology', 'Software and IT', 'Software Products']",MAGIC SOFTWARE ENTERPRISES,,,,,,
637,93,97164,,Magic Software,,,Israel,,,
638,93,129248,IT Services & Consulting,Magic Software,,,,1990 (33 yrs old),,
639,93,143158,,Magic Software,$0.80 B,MGIC,Israel,,,
