Id;industry;name;market_cap;stock;country;founded_year;ceo;web_page
110172;;FERCAM SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/fercam-spa.itd739tzb.html
161556;Transportation, Communications, Electric, Gas, and Sanitary Services;Fercam Spa;;;;;;
108779;;IPER MONTEBELLO SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/iper-montebello-spa.itd73ntwl.html
161214;Retail Trade;Iper Montebello Spa;;;;;;
108581;;MEDIAMARKET SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/mediamarket-spa.itd79rs0q.html
161153;Retail Trade;Mediamarket Spa;;;;;;
107721;;SANPELLEGRINO SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/sanpellegrino-spa.itd72xtzs.html
161409;Services;Sanpellegrino Spa;;;;;;
108398;;TRENITALIA SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/trenitalia-spa.itd7301y4.html
161058;Transportation, Communications, Electric, Gas, and Sanitary Services;Trenitalia Spa;;;;;;
108425;;YAMA SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/yama-spa.itd79x5ix.html
161594;Finance, Insurance, and Real Estate;Yama Spa;;;;;;
104529;Transport;3 V Cargo;;;Germany;;;
164360;Mobile Service Provider;3;;;;;;
26462;['Financial Services', 'Asset Management'];DIGITAL 9 INFRASTRUCTURE PLC;;;UK;;Not found;
26894;['Financial Services', 'Investments'];DIGITAL 9 INFRASTRUCTURE PLC;;;Jersey;;Not found;
70153;;DIGITAL 9 INFRASTRUCTURE PLC;;;UK;;nan;
70154;;DIGITAL 9 INFRASTRUCTURE PLC;0.757 Billion USD;;UK;;nan;
70915;;DIGITAL 9 INFRASTRUCTURE PLC;;;Jersey;;nan;
70916;;DIGITAL 9 INFRASTRUCTURE PLC;nan;;Jersey;;nan;
91867;['Financial Services', 'Asset Management'];DIGITAL 9 INFRASTRUCTURE PLC;;;;;nan;
92189;['Financial Services', 'Investments'];DIGITAL 9 INFRASTRUCTURE PLC;;;;;nan;
123601;;Digital 9 Infrastructure PLC;£807.7 Million;;;;Not found;
186894;Asset Management;Digital 9 Infrastructure PLC;$1.06 B;;United Kingdom;;;
30982;;360 DigiTech;$3.58 B;;China;;;
78149;;360 Digitech;$3.58 B;;China;;;
95072;;360 DigiTech;;;China;;;
111440;;360 DigiTech, Inc.;$2.74 Billion;;;;Mr. Haisheng  Wu;
141482;;360 DigiTech;$2.87 B;QFIN;China;;;
147830;['Financialservices', 'Tech'];360 DigiTech;$2.63 B;QFIN;China;;;
156698;;360 DigiTech;$3.65 B;QFIN;China;;;
172160;;360 DigiTech;$3.65 B;QFIN;;;;https://companiesmarketcap.com/360-digitech/marketcap/
177122;;360 DigiTech;$3.51 B;;china;;;
2514;Technology and Communications;360 Security Technology Inc;$7.3B;;China;;;www.360.cn
16915;['Technology', 'Software and IT', 'Network Hardware and Software', 'Software Products', 'Software and IT Infrastructure'];360 SECURITY TECHNOLOGY;;;China;;Not found;
54185;;360 SECURITY TECHNOLOGY;;;China;;nan;
54186;;360 SECURITY TECHNOLOGY;12.947 Billion USD;;China;;nan;
54187;['Technology', 'Software and IT', 'Network Hardware and Software'];360 SECURITY TECHNOLOGY;;;;;nan;
15411;['Financial Services', 'Insurance', 'Asset Management', 'Wealth Management'];BAJAJ FINANCE;;;India;;Sanjiv Bajaj;
28442;;Bajaj Finance;$43.66 B;;India;;;
40419;;BAJAJ FINANCE;61.95 Billion USD;;India;2007.0;Sanjiv Bajaj;
40420;;BAJAJ FINANCE;63.560 Billion USD;;India;;nan;
40421;['Financial Services', 'Insurance', 'Asset Management'];BAJAJ FINANCE;;;;;Sanjiv Bajaj;
42567;['Financial Services', 'Insurance', 'Asset Management', 'Wealth Management'];Bajaj Finance;;;India;;Sanjiv Bajaj;https://www.bajajfinserv.in/
72791;;Bajaj Finance;$49.64 B;;India;;;
92649;;Bajaj Finance;;;India;;;
126445;NBFC;Bajaj Finance;;;;1987 (36 yrs old);;
138630;;Bajaj Finance;$48.84 B;BAJFINANCE.NS;India;;;
153707;['Financialservices'];Bajaj Finance;$48.36 B;BAJFINANCE.NS;India;;;
154271;;Bajaj Finance;$44.78 B;BAJFINANCE.NS;India;;;
172424;;Bajaj Finance;$44.78 B;BAJFINANCE.NS;;;;https://companiesmarketcap.com/bajaj-finance/marketcap/
178846;;Bajaj Finance;$44.69 B;;india;;;
24576;['Financial Services'];IIFL FINANCE;;;India;;Not found;
31676;;IIFL Finance;$2.29 B;;India;;;
50136;Financial Services;Iifl Finance;;;India;;nan;https://www.iifl.com/
66897;;IIFL FINANCE;;;India;;nan;
66898;;IIFL FINANCE;1.474 Billion USD;;India;;nan;
73927;;Iifl Finance;$2.29 B;;India;;;
90469;['Financial Services'];IIFL FINANCE;;;;;nan;
95883;;IIFL Finance;;;India;;;
141864;;IIFL Finance;$2.23 B;IIFL.NS;India;;;
151444;['Financialservices'];IIFL Finance;$2.22 B;IIFL.NS;India;;;
157459;;IIFL Finance;$2.20 B;IIFL.NS;India;;;
172430;;IIFL Finance;$2.20 B;IIFL.NS;;;;https://companiesmarketcap.com/iifl-finance/marketcap/
181137;;IIFL Finance;$2.37 B;;india;;;
18021;['Technology', 'Software and IT', 'Engineering Services'];L&T TECHNOLOGY SERVICES;;;India;;Not found;
27834;['Engineering', 'Consulting'];L&T Technology Services;;;;['14 June 2012'];;['www', '.ltts', '.com']
56142;;L&T TECHNOLOGY SERVICES;;;India;;nan;
56143;;L&T TECHNOLOGY SERVICES;5.732 Billion USD;;India;;nan;
85631;['Technology', 'Software and IT', 'Engineering Services'];L&T TECHNOLOGY SERVICES;;;;;nan;
126563;IT Services & Consulting;L&T Technology Services;;;;2012 (11 yrs old);;
38768;Information Technology & Services;L&T Technology Services Careers;;;;2009;;www.ltts.com
44569;['Technology', 'Software and IT', 'Engineering Services'];L&t Technology Services;;;India;;nan;https://www.lnttechservices.com/
23428;['Financial Services'];MANAPPURAM FINANCE;;;India;;Not found;
49133;Financial Services;Manappuram Finance;;;India;;nan;https://www.manappuram.com/
64911;;MANAPPURAM FINANCE;;;India;;nan;
64912;;MANAPPURAM FINANCE;1.946 Billion USD;;India;;nan;
89619;['Financial Services'];MANAPPURAM FINANCE;;;;;nan;
126501;NBFC;Manappuram Finance;;;;1949 (74 yrs old);;
20748;['Financial Services', 'Insurance'];SUNDARAM FINANCE;;;India;;Not found;
34176;;Sundaram Finance;$0.24 B;;India;;;
46810;['Financial Services', 'Insurance'];Sundaram Finance;;;India;;nan;https://www.sundaramfinance.in/
60407;;SUNDARAM FINANCE;;;India;;nan;
60408;;SUNDARAM FINANCE;4.006 Billion USD;;India;;nan;
75477;;Sundaram Finance;$0.24 B;;India;;;
87600;['Financial Services', 'Insurance'];SUNDARAM FINANCE;;;;;nan;
98221;;Sundaram Finance;;;India;;;
127243;NBFC;Sundaram Finance;;;;1954 (69 yrs old);;
144186;;Sundaram Finance;$0.27 B;SUNDARMHLD.NS;India;;;
149557;['Financialservices'];Sundaram Finance;$0.26 B;SUNDARMHLD.NS;India;;;
159825;;Sundaram Finance;$0.24 B;SUNDARMHLD.NS;India;;;
172883;;Sundaram Finance;$0.24 B;SUNDARMHLD.NS;;;;https://companiesmarketcap.com/sundaram-finance/marketcap/
182871;;Sundaram Finance;$0.24 B;;india;;;
9228;;t&d holdings;;;japan;;;
11347;Insurance;T&D Holdings;;;Japan;;Kenji Nakagome;
11348;;T&D Holdings;;;;;;
11349;;T&D Holdings;$7.85 B;;Japan;;;
14474;;T&D Holdings;;;;;;
18018;['Financial Services', 'Insurance'];T&D HOLDINGS;;;Japan;;Not found;
18019;;T&D HOLDINGS;;;Japan;;nan;
18020;;T&D HOLDINGS;7.312 Billion USD;;Japan;;nan;
29724;;T&D Holdings;$8.66 B;;Japan;;;
85627;['Financial Services', 'Insurance'];T&D HOLDINGS;;;;;nan;
93948;;T&D Holdings;;;Japan;;;
140223;;T&D Holdings;$6.71 B;8795.T;Japan;;;
147393;['Insurance'];T&D Holdings;$6.37 B;8795.T;Japan;;;
155496;;T&D Holdings;$8.60 B;8795.T;Japan;;;
178570;;T&D Holdings;$8.52 B;;japan;;;
190068;Insurance;T&D Holdings;;;Tokyo, Japan;2004.0;;
107999;;ENGINEERING - INGEGNERIA INFORMATICA SPA;;nan;ITALY;;;https://www.info-clipper.com/en/company/italy/engineering-ingegneria-informatica-spa.itd7485np.html
161252;Services;Engineering - Ingegneria Informatica Spa;;;;;;
17948;['Software and IT', 'Technology', 'Software Products'];INFORMATICA INC.;;;USA;;Not found;
30545;;Informatica;$4.79 B;;USA;;;
56045;;INFORMATICA INC.;;;USA;;nan;
56046;;INFORMATICA INC.;nan;;USA;;nan;
85579;['Software and IT', 'Technology', 'Software Products'];INFORMATICA INC.;;;;;nan;
94811;;Informatica;;;USA;;;
140718;;Informatica;$4.79 B;INFA;USA;;;
147577;['Software', 'Tech'];Informatica;$4.49 B;INFA;USA;;;
156346;;Informatica;$4.65 B;INFA;USA;;;
174964;;Informatica;$4.94 B;INFA;;;;https://companiesmarketcap.com/informatica/marketcap/
176975;;Informatica;$4.72 B;;usa;;;
0;E-commerce;Winelivery S.r.l.;;;;;;
100690;Ecommerce;Winelivery;;;Italy;;;
136301;Ecommerce;Winelivery;;;Italy;2015;;
136302;Ecommerce;Winelivery;;;Italy;2015;;
22091;['Technology', 'Software and IT', 'Software Products', 'Computers Hardware'];3D SYSTEMS CORPORATION;;;USA;;Not found;
32505;;3D Systems;$1.23 B;;USA;;;
62544;;3D SYSTEMS CORPORATION;;;USA;;nan;
62545;;3D SYSTEMS CORPORATION;3.812 Billion USD;;USA;;nan;
76877;;3d Systems;$1.23 B;;USA;;;
88591;['Technology', 'Software and IT', 'Software Products'];3D SYSTEMS CORPORATION;;;;;nan;
96761;;3D Systems;;;USA;;;
142680;;3D Systems;$1.19 B;DDD;USA;;;
150800;['3DPrinting', 'Tech', 'Software'];3D Systems;$1.20 B;DDD;USA;;;
158265;;3D Systems;$1.19 B;DDD;USA;;;
169356;;3D Systems;$1.19 B;DDD;;;;https://companiesmarketcap.com/3d-systems/marketcap/
180548;;3D Systems;$1.27 B;;usa;;;
74774;;Sphere 3d;$30.79 M;;Canada;;;
99206;;Sphere 3D;;;Canada;;;
116508;;Sphere 3D Corp.;$139.3 Million;;;;Mr. Peter  Tassiopoulos;
145141;;Sphere 3D;$24.97 M;ANY;Canada;;;
148530;['Software', 'Tech'];Sphere 3D;$18.18 M;ANY;Canada;;;
160695;;Sphere 3D;$29.15 M;ANY;Canada;;;
171494;;Sphere 3D;$29.15 M;ANY;;;;https://companiesmarketcap.com/sphere-3d/marketcap/
181613;;Sphere 3D;$28.91 M;;canada;;;
4803;Technology and Communications;ams AG;$2.7B;;Austria;;;www.ams.com
19698;['Technology', 'Semiconductors', 'Technology Hardware and Instruments', 'Sensors'];AMS AG;;;Austria;;Not found;
31567;;ams AG;$2.47 B;;nan;;;
34414;Technology;ams AG;;;;1981;;
45906;['Technology', 'Semiconductors', 'Technology Hardware and Instruments', 'Sensors'];Ams Ag;;;Austria;;nan;https://ams.com/
58646;;AMS AG;;;Austria;;nan;
58647;;AMS AG;5.333 Billion USD;;Austria;;nan;
73920;;Ams Ag;$2.47 B;;nan;;;
86796;['Technology', 'Semiconductors', 'Technology Hardware and Instruments'];AMS AG;;;;;nan;
95818;;ams AG;;;Austria;;;
142005;;ams AG;$2.00 B;DQW1.F;Austria;;;
151266;['Electronics'];ams AG;$1.86 B;DQW1.F;Austria;;;
157283;;ams AG;$2.49 B;DQW1.F;Austria;;;
176777;;ams AG;$2.61 B;;None;;;
186460;Technology;ams AG;;;Premstätten;1981;;
5126;Industrial Goods and Machinery;Andritz AG;$6.2B;;Austria;;;www.andritz.com
6834;Industrial processing;Andritz AG;;;;"1852; 170 years ago (1852)";;
19332;['Industries', 'Industrial Automation', 'Industry Machinery', 'Machinery Manufacturing'];ANDRITZ AG;;;Austria;;Not found;
45608;['Industries', 'Industrial Automation', 'Industry Machinery', 'Machinery Manufacturing'];Andritz Ag;;;Austria;;nan;https://www.andritz.com/
58072;;ANDRITZ AG;;;Austria;;nan;
58073;;ANDRITZ AG;5.638 Billion USD;;Austria;;nan;
86526;['Industries', 'Industrial Automation', 'Industry Machinery'];ANDRITZ AG;;;;;nan;
6603;Automotive;Audi AG;nan;;Germany;;;www.audi.com
15226;['Consumer Cyclical', 'Automobile', 'Cars', 'Passenger Vehicles'];AUDI AG;;;Germany;;Markus Duesmann;
40067;;AUDI AG;82.15 Billion USD;;Germany;1909.0;Markus Duesmann;
40068;;AUDI AG;82.150 Billion USD;;Germany;;nan;
40069;['Consumer Cyclical', 'Automobile', 'Cars'];AUDI AG;;;;;Markus Duesmann;
33340;;Absolute Software;$0.59 B;;Canada;;;
76179;;Absolute Software;$0.59 B;;Canada;;;
97457;;Absolute Software;;;Canada;;;
115997;;Absolute Software Corporation;C$515.6 Million;;;;Ms. Christy  Wyatt;
143627;;Absolute Software;$0.52 B;ABST;Canada;;;
149968;['Software', 'Tech'];Absolute Software;$0.49 B;ABST;Canada;;;
159098;;Absolute Software;$0.58 B;ABST;Canada;;;
171514;;Absolute Software;$0.58 B;ABST;;;;https://companiesmarketcap.com/absolute-software/marketcap/
183476;;Absolute Software;$0.60 B;;canada;;;
4879;Technology and Communications;Bechtle AG;$5.1B;;Germany;;;www.bechtle.com
17926;['Technology', 'Software and IT', 'Software Products'];BECHTLE AG;;;Germany;;Not found;
44488;['Technology', 'Software and IT', 'Software Products'];Bechtle Ag;;;Germany;;nan;https://www.bechtle.com/
56007;;BECHTLE AG;;;Germany;;nan;
56008;;BECHTLE AG;9.147 Billion USD;;Germany;;nan;
85561;['Technology', 'Software and IT', 'Software Products'];BECHTLE AG;;;;;nan;
113948;;Bechtle AG;€2.13 Billion;;;;Dr. Thomas  Olemotz;
146397;Technology;Bechtle AG;;;;1983;;www.bechtle.com
1528;Industrial Goods and Machinery;Bystronic AG;$1.4B;;Switzerland;;;www.bystronic.com
21443;['Industries', 'Industry Machinery'];BYSTRONIC AG;;;Switzerland;;Not found;
32212;;Bystronic AG;$1.53 B;;Switzerland;;;
47416;['Industries', 'Industry Machinery'];Bystronic Ag;;;Switzerland;;nan;https://www.bystronic.com/
61503;;BYSTRONIC AG;;;Switzerland;;nan;
61504;;BYSTRONIC AG;2.926 Billion USD;;Switzerland;;nan;
77121;;Bystronic Ag;$1.53 B;;Switzerland;;;
88137;['Industries', 'Industry Machinery'];BYSTRONIC AG;;;;;nan;
96304;;Bystronic AG;;;Switzerland;;;
114576;;Bystronic AG;CHF1.95 Billion;;;;Not found;
142454;;Bystronic AG;$1.43 B;BYS.SW;Switzerland;;;
147995;['Manufacturing', 'Machinerymanufacturing'];Bystronic AG;$1.47 B;BYS.SW;Switzerland;;;
157841;;Bystronic AG;$1.64 B;BYS.SW;Switzerland;;;
180804;;Bystronic AG;$1.54 B;;switzerland;;;
6269;Retailing;Ceconomy AG;$1.1B;;Germany;;;www.ceconomy.de
24077;['Consumer Cyclical', 'Retail'];CECONOMY AG;;;Germany;;Not found;
24078;['Consumer Cyclical', 'Retail'];CECONOMY AG;;;;;nan;
27044;['Retail'];Ceconomy AG;;;;['2017', ' (original group was founded_year in 1996)'];;[' ']
66030;;CECONOMY AG;;;Germany;;nan;
66031;;CECONOMY AG;1.710 Billion USD;;Germany;;nan;
113937;;CECONOMY AG;€1.69 Billion;;;;Dr. Karsten  Wildberger MBA;
34121;;Cognyte Software;$0.25 B;;Israel;;;
52559;['Technology', 'Software and IT Infrastructure'];Cognyte Software Ltd.;;;Israel;;nan;https://www.cognyte.com/
75531;;Cognyte Software;$0.25 B;;Israel;;;
98259;;Cognyte Software;;;Israel;;;
111913;;Cognyte Software Ltd.;₪19.7 Million;;;;Not found;
144461;;Cognyte Software;$0.18 B;CGNT;Israel;;;
149308;['Software', 'Tech'];Cognyte Software;$0.17 B;CGNT;Israel;;;
159785;;Cognyte Software;$0.25 B;CGNT;Israel;;;
183135;;Cognyte Software;$0.26 B;;israel;;;
4263;Industrial Goods and Machinery;Durr AG;$2.7B;;Germany;;;www.durr.com
35441;Industrials;Dürr AG;;;;1895;;
101550;Technology;ELMO Software;;;Australia;;;
101844;Technology;ELMO SOFTWARE;;;Australia;;;
122396;;Elmo Software Limited;A$382.8 Million;;;;Mr. Danny Isaac Lessem;
2806;Automotive;ElringKlinger AG;$545.3M;;Germany;;;www.elringklinger.de
71856;;ELRINGKLINGER AG;;;Germany;;nan;
71857;;ELRINGKLINGER AG;1.038 Billion USD;;Germany;;nan;
112263;;ElringKlinger AG;€531.2 Million;;;;Dr. Stefan  Wolf;
133806;nan;ElringKlinger AG;;;;1879 (144 yrs old);;
52631;['Consumer Cyclical', 'Automobile', 'Automobile Parts'];Elringklinger Ag;;;Germany;;nan;https://www.elringklinger.de/en
146479;Automotive;Elringklinger AG;;;;1879;;www.elringklinger.de
3663;Technology and Communications;freenet AG;$2.9B;;Germany;;;www.freenet-group.de
20846;['Communication Services', 'Mobile Services', 'Television Services', 'Media', 'Telecom'];FREENET AG;;;Germany;;Not found;
60589;;FREENET AG;;;Germany;;nan;
60590;;FREENET AG;3.109 Billion USD;;Germany;;nan;
87685;['Communication Services', 'Mobile Services', 'Television Services'];FREENET AG;;;;;nan;
112227;;FRoSTA AG;€506.6 Million;;;;Mr. Felix  Ahlers;
146831;Foods and Beverages;Frosta AG;;;;1961;;www.frosta-ag.com
19768;['Agriculture Related'];INDIGO AG;;;USA;;Not found;
37760;Artificial intelligence;Indigo Ag;;;United States;;;
45955;Agriculture Related;Indigo Ag;;;USA;;nan;https://www.indigoag.com/
58746;;INDIGO AG;;;USA;;nan;
58747;;INDIGO AG;3,527;;USA;;nan;
86844;['Agriculture Related'];INDIGO AG;;;;;nan;
100416;Artificial intelligence;Indigo Ag;;;United States;2012;;
4308;Industrial Goods and Machinery;Krones AG;$3.6B;;Germany;;;www.krones.com
20911;['Industries', 'Industry Machinery', 'Packaging', 'Packaging Machines'];KRONES AG;;;Germany;;Not found;
20912;['Industries', 'Industry Machinery', 'Packaging'];KRONES AG;;;;;nan;
60694;;KRONES AG;;;Germany;;nan;
60695;;KRONES AG;3.234 Billion USD;;Germany;;nan;
113960;;Krones AG;€2.37 Billion;;;;Mr. Christoph  Klenk;
146403;Industrial Manufacturing;Krones AG;;;;1951;;www.krones.com
33070;;LiveChat Software;$0.77 B;;Poland;;;
36867;Technology;Livechat Software;;;;2002;;
76398;;Livechat Software;$0.77 B;;Poland;;;
97313;;LiveChat Software;;;Poland;;;
120942;;LiveChat Software SA;€591.0 Million;;;;Mr. Mariusz  Cieply;
143416;;LiveChat Software;$0.64 B;LVC.WA;Poland;;;
150176;['Software', 'Tech'];LiveChat Software;$0.62 B;LVC.WA;Poland;;;
158832;;LiveChat Software;$0.73 B;LVC.WA;Poland;;;
180008;;LiveChat Software;$0.76 B;;poland;;;
184526;Technology;Livechat Software;;;Wrocław;2002;;
26913;['Technology', 'Software and IT', 'Software Products'];MAGIC SOFTWARE ENTERPRISES;;;Israel;;Not found;
33080;;Magic Software;$0.77 B;;Israel;;;
70933;;MAGIC SOFTWARE ENTERPRISES;;;Israel;;nan;
70934;;MAGIC SOFTWARE ENTERPRISES;1.002 Billion USD;;Israel;;nan;
74154;;Magic Software;$0.77 B;;Israel;;;
92197;['Technology', 'Software and IT', 'Software Products'];MAGIC SOFTWARE ENTERPRISES;;;;;nan;
97164;;Magic Software;;;Israel;;;
129248;IT Services & Consulting;Magic Software;;;;1990 (33 yrs old);;
143158;;Magic Software;$0.80 B;MGIC;Israel;;;
150414;[];Magic Software;$0.81 B;MGIC;Israel;;;
158782;;Magic Software;$0.76 B;MGIC;Israel;;;
180030;;Magic Software;$0.78 B;;israel;;;
6412;Retailing;Metro AG;$3.8B;;Germany;;;www.metroag.de
20219;['Consumer Defensive', 'Retail', 'Food Chains / Distributor'];METRO AG;;;Germany;;Not found;
27741;['Wholesaling'];Metro AG;;;;['1964', ' as Metro-SB-Großmarkt GmbH & Co. KG', '1996', ' as Metro AG', '2017', ' as Metro AG (new company)'];;['www.metroag.de']
30876;;Metro AG;$3.85 B;;Germany;;;
35569;Consumer services;Metro AG;;;;1964;;
46354;['Consumer Defensive', 'Retail', 'Food Chains / Distributor'];Metro Ag;;;Germany;;nan;https://www.metroag.de/en/
59524;;METRO AG;;;Germany;;nan;
59525;;METRO AG;4.823 Billion USD;;Germany;;nan;
78238;;Metro Ag;$3.85 B;;Germany;;;
87192;['Consumer Defensive', 'Retail', 'Food Chains / Distributor'];METRO AG;;;;;nan;
95096;;Metro AG;;;Germany;;;
115535;;METRO AG;€3.27 Billion;;;;Dr. Steffen  Greubel;
141330;;Metro AG;$3.13 B;B4B.F;Germany;;;
151856;['Retail', 'SupermarketChains'];Metro AG;$3.19 B;B4B.F;Germany;;;
156656;;Metro AG;$3.79 B;B4B.F;Germany;;;
171673;;Metro AG;$3.79 B;B4B.F;;;;https://companiesmarketcap.com/metro-ag/marketcap/
177337;;Metro AG;$3.77 B;;germany;;;
3060;Industrial Goods and Machinery;Palfinger AG;$1.1B;;Austria;;;www.palfinger.ag
24655;['Industries', 'Heavy Machinery'];PALFINGER AG;;;Austria;;Not found;
67015;;PALFINGER AG;;;Austria;;nan;
67016;;PALFINGER AG;1.657 Billion USD;;Austria;;nan;
90516;['Industries', 'Heavy Machinery'];PALFINGER AG;;;;;nan;
17349;['Industries', 'Engineering Products', 'Kitchen Appliances'];RATIONAL AG;;;Germany;;Not found;
28396;;Rational AG;$47.68 B;;Germany;;;
55072;;RATIONAL AG;;;Germany;;nan;
55073;;RATIONAL AG;12.572 Billion USD;;Germany;;nan;
55074;['Industries', 'Engineering Products', 'Kitchen Appliances'];RATIONAL AG;;;;;nan;
94108;;Rational AG;;;Germany;;;
115564;;Rational AG;€7.12 Billion;;;;Dr. Peter  Stadelmann;
140125;;Rational AG;$7.25 B;RAA.F;Germany;;;
146638;Industrial Manufacturing;Rational AG;;;;1973;;www.rational-online.de
152593;['HomeKitchenAppliances'];Rational AG;$6.98 B;RAA.F;Germany;;;
155623;;Rational AG;$7.66 B;RAA.F;Germany;;;
171777;;Rational AG;$7.66 B;RAA.F;;;;https://companiesmarketcap.com/rational-ag/marketcap/
178169;;Rational AG;$7.75 B;;germany;;;
1461;Technology and Communications;Software AG;$2.1B;;Germany;;;www.softwareag.com
21606;['Technology', 'Software and IT', 'Software and IT Infrastructure'];SOFTWARE AG;;;Germany;;Not found;
31754;;Software AG;$2.15 B;;Germany;;;
35637;Technology;Software AG;;;;1969;;
47559;['Technology', 'Software and IT', 'Software and IT Infrastructure'];Software Ag;;;Germany;;nan;https://www.softwareag.com/
61767;;SOFTWARE AG;;;Germany;;nan;
61768;;SOFTWARE AG;3.764 Billion USD;;Germany;;nan;
77495;;Software Ag;$2.15 B;;Germany;;;
78366;;SOFTWARE AG (UK) LIMITED;;;;;;
78367;;SOFTWARE AGILITY LIMITED;;;;;;
88256;['Technology', 'Software and IT', 'Software and IT Infrastructure'];SOFTWARE AG;;;;;nan;
96014;;Software AG;;;Germany;;;
113956;;Software AG;€2.29 Billion;;;;Mr. Sanjay  Brahmawar;
131251;IT Services & Consulting;Software AG;;;;1969 (54 yrs old);;
142079;;Software AG;$1.88 B;SOW.F;Germany;;;
151306;['Software', 'Tech'];Software AG;$1.92 B;SOW.F;Germany;;;
157545;;Software AG;$2.05 B;SOW.F;Germany;;;
163923;technology;software ag;;;germany;;nan;
171751;;Software AG;$2.05 B;SOW.F;;;;https://companiesmarketcap.com/software-ag/marketcap/
181281;;Software AG;$2.10 B;;germany;;;
25907;['Technology', 'Software and IT', 'Software Products'];SONATA SOFTWARE;;;India;;Not found;
25908;['Technology', 'Software and IT', 'Software Products'];SONATA SOFTWARE;;;;;nan;
51284;['Technology', 'Software and IT', 'Software Products'];Sonata Software;;;India;;nan;https://www.sonata-software.com/
69182;;SONATA SOFTWARE;;;India;;nan;
69183;;SONATA SOFTWARE;1.228 Billion USD;;India;;nan;
127285;IT Services & Consulting;Sonata Software;;;;1986 (37 yrs old);;
6525;Metals and Mining;ThyssenKrupp AG;$4.9B;;Germany;;;www.thyssenkrupp.com
18353;['Industries', 'Engineering Products', 'Technology', 'Tools and Equipment', 'Capital Goods', 'Metal Fabrication Products'];THYSSENKRUPP AG;;;Germany;;Not found;
